quality_type,price,url,Year,Jurisdictions,measure_unit
High Quality,359.12,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Ohio.html,2011,Ohio,Average ($/Oz.)*
Medium Quality,135.07,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Ohio.html,2011,Ohio,Average ($/Oz.)*
High Quality,427.64,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Oklahoma.html,2011,Oklahoma,Average ($/Oz.)*
Medium Quality,113.15,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Oklahoma.html,2011,Oklahoma,Average ($/Oz.)*
High Quality,251.76,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Oregon.html,2011,Oregon,Average ($/Oz.)*
Medium Quality,251.17,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Oregon.html,2011,Oregon,Average ($/Oz.)*
High Quality,432.32,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Pennsylvania.html,2011,Pennsylvania,Average ($/Oz.)*
Medium Quality,213.7,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Pennsylvania.html,2011,Pennsylvania,Average ($/Oz.)*
High Quality,367.69,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Puerto%20Rico.html,2011,Puerto Rico,Average ($/Oz.)*
Medium Quality,194.77,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Puerto%20Rico.html,2011,Puerto Rico,Average ($/Oz.)*
High Quality,409.17,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Rhode%20Island.html,2011,Rhode Island,Average ($/Oz.)*
Medium Quality,237.32,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Rhode%20Island.html,2011,Rhode Island,Average ($/Oz.)*
High Quality,430.17,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/South%20Carolina.html,2011,South Carolina,Average ($/Oz.)*
Medium Quality,171.12,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/South%20Carolina.html,2011,South Carolina,Average ($/Oz.)*
High Quality,434.14,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/South%20Dakota.html,2011,South Dakota,Average ($/Oz.)*
Medium Quality,406.3,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/South%20Dakota.html,2011,South Dakota,Average ($/Oz.)*
High Quality,420.18,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Tennessee.html,2011,Tennessee,Average ($/Oz.)*
Medium Quality,137.19,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Tennessee.html,2011,Tennessee,Average ($/Oz.)*
High Quality,418.83,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Texas.html,2011,Texas,Average ($/Oz.)*
Medium Quality,190.84,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Texas.html,2011,Texas,Average ($/Oz.)*
High Quality,350.56,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Utah.html,2011,Utah,Average ($/Oz.)*
Medium Quality,303.02,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Utah.html,2011,Utah,Average ($/Oz.)*
High Quality,406.94,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Vermont.html,2011,Vermont,Average ($/Oz.)*
Medium Quality,317.32,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Vermont.html,2011,Vermont,Average ($/Oz.)*
High Quality,447.07,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Virginia.html,2011,Virginia,Average ($/Oz.)*
Medium Quality,236.45,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Virginia.html,2011,Virginia,Average ($/Oz.)*
High Quality,271.5,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Washington.html,2011,Washington,Average ($/Oz.)*
Medium Quality,275.83,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Washington.html,2011,Washington,Average ($/Oz.)*
High Quality,420.07,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/West%20Virginia.html,2011,West Virginia,Average ($/Oz.)*
Medium Quality,197.93,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/West%20Virginia.html,2011,West Virginia,Average ($/Oz.)*
High Quality,398.59,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Wisconsin.html,2011,Wisconsin,Average ($/Oz.)*
Medium Quality,287.43,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Wisconsin.html,2011,Wisconsin,Average ($/Oz.)*
High Quality,391.84,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Wyoming.html,2011,Wyoming,Average ($/Oz.)*
Medium Quality,412.1,https://web.archive.org/web/20111219092407/http:/www.priceofweed.com/prices/United%20States/Wyoming.html,2011,Wyoming,Average ($/Oz.)*
High Quality,356.74,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Alabama.html,2012,Alabama,Average ($/Oz.)*
Medium Quality,194.51,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Alabama.html,2012,Alabama,Average ($/Oz.)*
High Quality,294.77,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Alaska.html,2012,Alaska,Average ($/Oz.)*
Medium Quality,269.98,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Alaska.html,2012,Alaska,Average ($/Oz.)*
High Quality,340.36,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Arizona.html,2012,Arizona,Average ($/Oz.)*
Medium Quality,204.29,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Arizona.html,2012,Arizona,Average ($/Oz.)*
High Quality,376.84,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2012,Arkansas,Average ($/Oz.)*
Medium Quality,170.63,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2012,Arkansas,Average ($/Oz.)*
High Quality,260.63,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/California.html,2012,California,Average ($/Oz.)*
Medium Quality,192.77,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/California.html,2012,California,Average ($/Oz.)*
High Quality,247.7,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Colorado.html,2012,Colorado,Average ($/Oz.)*
Medium Quality,207.31,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Colorado.html,2012,Colorado,Average ($/Oz.)*
High Quality,387.14,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2012,Connecticut,Average ($/Oz.)*
Medium Quality,273.57,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2012,Connecticut,Average ($/Oz.)*
High Quality,393.3,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Delaware.html,2012,Delaware,Average ($/Oz.)*
Medium Quality,237.36,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Delaware.html,2012,Delaware,Average ($/Oz.)*
High Quality,389.84,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2012,District of Columbia,Average ($/Oz.)*
Medium Quality,321.76,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2012,District of Columbia,Average ($/Oz.)*
High Quality,318.06,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Florida.html,2012,Florida,Average ($/Oz.)*
Medium Quality,219.93,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Florida.html,2012,Florida,Average ($/Oz.)*
High Quality,347.44,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Georgia.html,2012,Georgia,Average ($/Oz.)*
Medium Quality,205.08,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Georgia.html,2012,Georgia,Average ($/Oz.)*
High Quality,336.52,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2012,Hawaii,Average ($/Oz.)*
Medium Quality,265.58,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2012,Hawaii,Average ($/Oz.)*
High Quality,282.08,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Idaho.html,2012,Idaho,Average ($/Oz.)*
Medium Quality,299.68,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Idaho.html,2012,Idaho,Average ($/Oz.)*
High Quality,373.12,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Illinois.html,2012,Illinois,Average ($/Oz.)*
Medium Quality,287.64,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Illinois.html,2012,Illinois,Average ($/Oz.)*
High Quality,332.51,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Indiana.html,2012,Indiana,Average ($/Oz.)*
Medium Quality,173.82,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Indiana.html,2012,Indiana,Average ($/Oz.)*
High Quality,384.2,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Iowa.html,2012,Iowa,Average ($/Oz.)*
Medium Quality,282.68,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Iowa.html,2012,Iowa,Average ($/Oz.)*
High Quality,397.49,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Kansas.html,2012,Kansas,Average ($/Oz.)*
Medium Quality,213.14,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Kansas.html,2012,Kansas,Average ($/Oz.)*
High Quality,338.23,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2012,Kentucky,Average ($/Oz.)*
Medium Quality,155.35,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2012,Kentucky,Average ($/Oz.)*
High Quality,376.29,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2012,Louisiana,Average ($/Oz.)*
Medium Quality,234.76,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2012,Louisiana,Average ($/Oz.)*
High Quality,348.81,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Maine.html,2012,Maine,Average ($/Oz.)*
Medium Quality,240.37,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Maine.html,2012,Maine,Average ($/Oz.)*
High Quality,399.19,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Maryland.html,2012,Maryland,Average ($/Oz.)*
Medium Quality,238.66,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Maryland.html,2012,Maryland,Average ($/Oz.)*
High Quality,381.49,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2012,Massachusetts,Average ($/Oz.)*
Medium Quality,303.93,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2012,Massachusetts,Average ($/Oz.)*
High Quality,306.81,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Michigan.html,2012,Michigan,Average ($/Oz.)*
Medium Quality,241.52,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Michigan.html,2012,Michigan,Average ($/Oz.)*
High Quality,393.54,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2012,Minnesota,Average ($/Oz.)*
Medium Quality,304.92,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2012,Minnesota,Average ($/Oz.)*
High Quality,353.85,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2012,Mississippi,Average ($/Oz.)*
Medium Quality,136.2,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2012,Mississippi,Average ($/Oz.)*
High Quality,396.14,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Missouri.html,2012,Missouri,Average ($/Oz.)*
Medium Quality,226.17,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Missouri.html,2012,Missouri,Average ($/Oz.)*
High Quality,290.82,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Montana.html,2012,Montana,Average ($/Oz.)*
Medium Quality,272.6,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Montana.html,2012,Montana,Average ($/Oz.)*
High Quality,374.22,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2012,Nebraska,Average ($/Oz.)*
Medium Quality,228.82,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2012,Nebraska,Average ($/Oz.)*
High Quality,271.72,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Nevada.html,2012,Nevada,Average ($/Oz.)*
Medium Quality,218.2,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Nevada.html,2012,Nevada,Average ($/Oz.)*
High Quality,391.13,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2012,New Hampshire,Average ($/Oz.)*
Medium Quality,304.17,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2012,New Hampshire,Average ($/Oz.)*
High Quality,369.68,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2012,New Jersey,Average ($/Oz.)*
Medium Quality,301.26,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2012,New Jersey,Average ($/Oz.)*
High Quality,312.84,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2012,New Mexico,Average ($/Oz.)*
Medium Quality,223.47,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2012,New Mexico,Average ($/Oz.)*
High Quality,375.02,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-York.html,2012,New York,Average ($/Oz.)*
Medium Quality,277.86,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/New-York.html,2012,New York,Average ($/Oz.)*
High Quality,394.16,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2012,North Carolina,Average ($/Oz.)*
Medium Quality,198.83,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2012,North Carolina,Average ($/Oz.)*
High Quality,409.07,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2012,North Dakota,Average ($/Oz.)*
Medium Quality,388.21,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2012,North Dakota,Average ($/Oz.)*
High Quality,343.43,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Ohio.html,2012,Ohio,Average ($/Oz.)*
Medium Quality,175.46,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Ohio.html,2012,Ohio,Average ($/Oz.)*
High Quality,379.18,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2012,Oklahoma,Average ($/Oz.)*
Medium Quality,192.23,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2012,Oklahoma,Average ($/Oz.)*
High Quality,218.17,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Oregon.html,2012,Oregon,Average ($/Oz.)*
Medium Quality,208.43,https://web.archive.org/web/20121221080245/http:/www.priceofweed.com/prices/United-States/Oregon.html,2012,Oregon,Average ($/Oz.)*
